"site","box","year","fledged"
"MUN",3,2022,0
"INS",3,2022,1
"INS",3,2022,0
"INS",3,2022,0
"INS",3,2022,1
"INS",3,2022,0
"SPD",4,2022,1
"SPD",4,2022,1
"SPD",4,2022,0
"SPD",4,2022,0
"SPD",4,2022,0
"SPD",4,2022,0
"SPD",4,2022,1
"SPD",4,2022,0
"SPD",4,2022,0
"AVI",2,2022,1
"AVI",2,2022,1
"AVI",2,2022,1
"AVI",2,2022,1
"AVI",2,2022,1
"AVI",2,2022,1
"AVI",5,2022,1
"AVI",5,2022,1
"AVI",5,2022,1
"AVI",5,2022,1
"AVI",5,2022,1
"AVI",5,2022,1
"CAR",1,2022,1
"CAR",1,2022,1
"CAR",1,2022,0
"CAR",1,2022,0
"INS",1,2022,1
"INS",1,2022,1
"INS",1,2022,1
"INS",1,2022,1
"INS",1,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"LVN",8,2022,1
"MCH",1,2022,1
"MCH",1,2022,1
"MCH",1,2022,1
"MCH",1,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"EDI",3,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",7,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",4,2022,1
"SER",3,2022,1
"SER",3,2022,1
"SER",3,2022,1
"SER",3,2022,1
"SER",3,2022,1
"SER",3,2022,1
"SER",3,2022,1
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",1,2022,0
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"PTH",4,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"RSY",8,2022,1
"CAL",1,2022,1
"CAL",1,2022,0
"CAL",1,2022,1
"CAL",1,2022,1
"CAL",1,2022,1
"CAL",1,2022,1
"CAL",1,2022,1
"EDI",1,2022,1
"EDI",1,2022,1
"EDI",1,2022,1
"EDI",1,2022,1
"EDI",1,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,1
"GLF",7,2022,0
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"SER",5,2022,1
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"DNC",5,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"FOF",3,2022,0
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,1
"MCH",6,2022,0
"PTH",5,2022,1
"PTH",5,2022,1
"PTH",5,2022,1
"PTH",5,2022,1
"PTH",5,2022,1
"PTH",5,2022,1
"PTH",5,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"CAL",7,2022,1
"DOW",1,2022,1
"DOW",1,2022,1
"DOW",1,2022,1
"DOW",1,2022,1
"DOW",1,2022,1
"DOW",1,2022,1
"EDI",5,2022,1
"EDI",5,2022,1
"EDI",5,2022,1
"EDI",5,2022,1
"EDI",5,2022,1
"EDI",5,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"PIT",6,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",1,2022,1
"SER",8,2022,0
"SER",8,2022,1
"SER",8,2022,1
"SER",8,2022,1
"SER",8,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",6,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",7,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"BLG",3,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",7,2022,1
"FOF",2,2022,1
"FOF",2,2022,0
"FOF",2,2022,1
"FOF",2,2022,0
"FOF",2,2022,0
"FOF",2,2022,1
"FOF",2,2022,1
"FOF",2,2022,1
"FOF",2,2022,1
"FOF",2,2022,0
"LVN",3,2022,1
"LVN",3,2022,1
"LVN",3,2022,1
"LVN",3,2022,1
"LVN",3,2022,1
"LVN",3,2022,1
"LVN",6,2022,1
"LVN",6,2022,1
"LVN",6,2022,1
"LVN",6,2022,1
"LVN",6,2022,1
"PTH",2,2022,1
"PTH",2,2022,1
"PTH",2,2022,1
"RSY",1,2022,1
"RSY",1,2022,0
"RSY",1,2022,0
"BAD",5,2022,1
"BAD",5,2022,1
"BAD",5,2022,1
"BAD",5,2022,1
"BAD",5,2022,1
"BAD",5,2022,1
"BAD",6,2022,1
"BAD",6,2022,1
"BAD",6,2022,1
"BAD",6,2022,1
"BAD",6,2022,1
"BAD",6,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",8,2022,1
"DOW",6,2022,1
"DOW",6,2022,1
"DOW",6,2022,1
"DOW",6,2022,1
"DOW",6,2022,1
"DOW",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"DUN",6,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,1
"EDI",8,2022,0
"EDI",8,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",7,2022,1
"EDI",6,2022,1
"EDI",6,2022,1
"EDI",6,2022,1
"EDI",6,2022,1
"EDI",6,2022,1
"EDI",6,2022,1
"PIT",8,2022,0
"PIT",8,2022,1
"PIT",8,2022,1
"PIT",8,2022,1
"PIT",8,2022,1
"PIT",8,2022,1
"PIT",8,2022,1
"PIT",8,2022,1
"STY",8,2022,1
"STY",8,2022,1
"STY",8,2022,1
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",6,2022,0
"STY",1,2022,1
"STY",1,2022,1
"STY",1,2022,1
"STY",1,2022,1
"STY",1,2022,1
"STY",1,2022,1
"STY",1,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BIR",2,2022,1
"BLA",1,2022,0
"BLA",1,2022,1
"BLA",1,2022,0
"BLA",1,2022,1
"BLA",1,2022,0
"BLA",1,2022,0
"BLA",1,2022,1
"BLA",1,2022,0
"BLG",2,2022,1
"BLG",2,2022,1
"BLG",2,2022,1
"BLG",2,2022,1
"BLG",2,2022,1
"BLG",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"DNM",2,2022,1
"RSY",5,2022,NA
"RSY",5,2022,NA
"RSY",5,2022,NA
"RSY",5,2022,0
"RSY",5,2022,NA
"RSY",5,2022,NA
"RSY",5,2022,NA
"BAD",1,2022,0
"BAD",1,2022,0
"BAD",1,2022,0
"BAD",1,2022,1
"BAD",1,2022,0
"BAD",1,2022,1
"BAD",1,2022,0
"DOW",7,2022,1
"DOW",7,2022,1
"DOW",7,2022,1
"EDI",4,2022,1
"EDI",4,2022,1
"EDI",4,2022,1
"EDI",4,2022,0
"EDI",4,2022,1
"EDI",4,2022,0
"EDI",4,2022,1
"EDI",2,2022,1
"EDI",2,2022,1
"EDI",2,2022,1
"EDI",2,2022,1
"EDI",2,2022,1
"EDI",2,2022,1
"GLF",3,2022,1
"GLF",3,2022,1
"GLF",3,2022,0
"GLF",3,2022,1
"GLF",3,2022,1
"GLF",3,2022,1
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",8,2022,0
"GLF",5,2022,1
"GLF",5,2022,1
"GLF",5,2022,1
"GLF",5,2022,1
"GLF",5,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"GLF",6,2022,1
"KCK",5,2022,1
"KCK",5,2022,1
"KCK",5,2022,1
"KCK",5,2022,1
"KCK",5,2022,1
"KCK",5,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"KCZ",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",3,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,1
"PIT",4,2022,0
"PIT",5,2022,0
"PIT",5,2022,0
"PIT",5,2022,0
"PIT",5,2022,1
"PIT",5,2022,1
"PIT",5,2022,0
"PIT",5,2022,1
"PIT",5,2022,1
"PIT",5,2022,1
"PIT",5,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"SER",2,2022,1
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"STY",3,2022,0
"BIR",6,2022,0
"BIR",6,2022,1
"BIR",6,2022,1
"BIR",6,2022,1
"BIR",6,2022,0
"BIR",6,2022,0
"BIR",6,2022,0
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",1,2022,1
"BLG",5,2022,1
"BLG",5,2022,1
"BLG",5,2022,1
"BLG",5,2022,1
"BLG",5,2022,1
"BLG",5,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNM",6,2022,1
"DNS",1,2022,0
"DNS",1,2022,1
"DNS",1,2022,1
"DNS",1,2022,0
"DNS",1,2022,0
"DNS",1,2022,1
"DNS",1,2022,0
"DNS",1,2022,0
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"LVN",2,2022,1
"RSY",3,2022,1
"RSY",3,2022,1
"RSY",3,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",1,2022,1
"PIT",2,2022,1
"PIT",2,2022,1
"PIT",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",2,2022,1
"STY",4,2022,1
"STY",4,2022,1
"STY",4,2022,1
"STY",4,2022,1
"STY",4,2022,1
"STY",4,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"DOW",5,2022,1
"LVN",5,2022,NA
"LVN",5,2022,NA
"MCH",5,2022,0
"BIR",7,2022,1
"BIR",7,2022,1
"BIR",7,2022,1
"BIR",7,2022,1
"BIR",7,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNM",5,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"DNC",9,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",1,2022,1
"KCK",8,2022,1
"KCK",8,2022,1
"KCK",8,2022,1
"KCK",8,2022,0
"KCK",8,2022,0
"KCK",8,2022,1
"KCK",8,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DUN",3,2022,1
"DOW",4,2022,1
"DOW",4,2022,1
"DOW",4,2022,1
"DOW",4,2022,1
"BAD",4,2022,1
"BAD",4,2022,1
"BAD",4,2022,1
"BAD",4,2022,1
"BAD",4,2022,1
"BAD",3,2022,0
"BAD",3,2022,1
"BAD",3,2022,0
"BAD",3,2022,0
"BAD",3,2022,1
"BAD",3,2022,1
"BAD",3,2022,1
"KCZ",8,2022,0
"KCZ",8,2022,1
"KCZ",8,2022,1
"KCZ",8,2022,1
"KCZ",8,2022,1
"KCZ",8,2022,1
"KCZ",8,2022,1
"KCZ",8,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"BLA",2,2022,1
"FOF",5,2022,1
"FOF",5,2022,1
"FOF",5,2022,0
"FOF",5,2022,1
"FOF",5,2022,1
"FOF",5,2022,0
"FOF",5,2022,1
"FOF",5,2022,1
"LVN",7,2022,1
"LVN",7,2022,1
"LVN",7,2022,1
"LVN",7,2022,1
"LVN",7,2022,1
"LVN",7,2022,1
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"PTH",6,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"BAD",2,2022,0
"RSY",7,2022,1
"RSY",7,2022,0
"RSY",7,2022,0
"RSY",7,2022,1
"RSY",7,2022,1
"RSY",7,2022,0
"RSY",7,2022,0
"DNS",3,2022,1
"DNS",3,2022,1
"DNS",3,2022,1
"DNS",3,2022,1
"DNS",3,2022,1
"DNS",3,2022,1
"DNS",3,2022,1
"FOF",1,2022,1
"FOF",1,2022,1
"FOF",1,2022,1
"FOF",1,2022,0
"FOF",1,2022,1
"FOF",1,2022,1
"FOF",1,2022,0
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"BLA",5,2022,1
"FOF",6,2022,0
"FOF",6,2022,1
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,0
"FOF",6,2022,1
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,0
"DNM",1,2022,1
"DNM",1,2022,0
"CAL",8,2022,1
"CAL",8,2022,1
"CAL",8,2022,1
"CAL",8,2022,1
"CAL",8,2022,1
"CAL",8,2022,0
"CAL",8,2022,0
"SER",6,2022,1
"SER",6,2022,1
"SER",6,2022,1
"RSY",2,2022,1
"RSY",2,2022,1
"RSY",2,2022,1
"RSY",2,2022,0
"RSY",2,2022,1
"BLA",3,2022,1
"BLA",3,2022,1
"BLA",3,2022,1
"BLA",3,2022,1
"BLA",3,2022,1
"BLA",3,2022,1
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"KCZ",5,2022,0
"DNC",2,2022,1
"DNC",2,2022,1
"DNC",2,2022,1
"DNC",2,2022,1
"DNC",2,2022,1
"DNC",2,2022,1
"SER",5,2023,0
"SER",5,2023,0
"SER",5,2023,0
"SER",5,2023,0
"SER",5,2023,0
"SER",5,2023,0
"SER",5,2023,0
"PTH",3,2023,1
"PTH",3,2023,1
"PTH",3,2023,1
"PTH",3,2023,0
"PTH",3,2023,1
"PTH",3,2023,0
"PTH",3,2023,1
"PTH",3,2023,0
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"BLG",7,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"SER",3,2023,1
"DOW",7,2023,1
"DOW",7,2023,1
"DOW",7,2023,1
"DOW",7,2023,1
"DOW",7,2023,1
"EDI",1,2023,1
"EDI",1,2023,1
"EDI",1,2023,1
"EDI",1,2023,1
"EDI",1,2023,1
"EDI",1,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"FOF",5,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",6,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",4,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",1,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"SER",7,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"DOW",4,2023,1
"EDI",7,2023,1
"EDI",7,2023,1
"EDI",7,2023,1
"EDI",7,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",5,2023,1
"EDI",2,2023,0
"EDI",2,2023,1
"EDI",2,2023,1
"EDI",2,2023,1
"EDI",2,2023,1
"EDI",2,2023,1
"EDI",2,2023,0
"EDI",2,2023,0
"EDI",2,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",6,2023,1
"FOF",7,2023,1
"FOF",7,2023,1
"FOF",7,2023,1
"FOF",7,2023,1
"FOF",7,2023,1
"FOF",3,2023,1
"FOF",3,2023,1
"FOF",3,2023,1
"FOF",3,2023,1
"FOF",3,2023,1
"FOF",3,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"PTH",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",1,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"FOF",4,2023,1
"LVN",3,2023,1
"LVN",3,2023,1
"LVN",3,2023,1
"LVN",3,2023,1
"LVN",3,2023,1
"LVN",3,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"BLG",4,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",8,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"LVN",6,2023,1
"PTH",4,2023,1
"PTH",4,2023,1
"PTH",4,2023,0
"PTH",4,2023,1
"PTH",4,2023,0
"PTH",4,2023,1
"PTH",4,2023,0
"PTH",4,2023,0
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"BLG",2,2023,1
"NEW",3,2023,1
"NEW",3,2023,0
"NEW",3,2023,1
"NEW",3,2023,1
"NEW",3,2023,1
"NEW",3,2023,1
"NEW",3,2023,0
"NEW",3,2023,1
"NEW",3,2023,0
"CAL",1,2023,1
"CAL",1,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",3,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"STY",4,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",3,2023,1
"EDI",6,2023,1
"EDI",6,2023,1
"EDI",6,2023,1
"EDI",6,2023,1
"EDI",6,2023,1
"EDI",6,2023,1
"EDI",6,2023,0
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"STY",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"SER",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",2,2023,1
"BAD",4,2023,1
"DOW",1,2023,1
"DOW",1,2023,1
"DOW",1,2023,1
"DOW",1,2023,1
"DOW",1,2023,1
"DOW",1,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",6,2023,1
"BAD",5,2023,1
"BAD",5,2023,1
"BAD",5,2023,1
"BAD",5,2023,1
"BAD",5,2023,1
"BAD",5,2023,1
"RSY",6,2023,0
"RSY",6,2023,0
"RSY",6,2023,0
"RSY",6,2023,0
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",6,2023,1
"MCH",4,2023,1
"MCH",4,2023,1
"MCH",4,2023,1
"MCH",4,2023,1
"MCH",4,2023,1
"MCH",4,2023,1
"MCH",4,2023,0
"MCH",4,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"PTH",2,2023,1
"LVN",7,2023,1
"LVN",7,2023,1
"LVN",7,2023,1
"LVN",7,2023,1
"LVN",7,2023,1
"LVN",7,2023,1
"LVN",7,2023,0
"LVN",7,2023,1
"LVN",7,2023,1
"MCH",3,2023,1
"MCH",3,2023,1
"MCH",3,2023,1
"MCH",3,2023,1
"MCH",3,2023,0
"MCH",3,2023,0
"MCH",3,2023,1
"MCH",3,2023,1
"MCH",3,2023,0
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"PTH",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"DNC",6,2023,1
"GLF",2,2023,1
"GLF",2,2023,1
"GLF",6,2023,1
"GLF",6,2023,1
"GLF",6,2023,1
"GLF",6,2023,1
"GLF",6,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"DOW",3,2023,1
"LVN",2,2023,1
"LVN",2,2023,1
"LVN",2,2023,1
"LVN",2,2023,1
"LVN",2,2023,1
"LVN",2,2023,1
"MCH",5,2023,1
"MCH",5,2023,1
"MCH",5,2023,1
"BIR",1,2023,1
"BIR",1,2023,1
"BIR",1,2023,1
"BIR",1,2023,1
"DNM",8,2023,1
"DNM",8,2023,1
"DNM",8,2023,1
"DNM",8,2023,1
"DNM",8,2023,1
"DNM",8,2023,1
