"year","site","box","species","fki","hd_1.45","hatching_first_recorded","suc"
2016,"TOM",3,"",NA,"",NA,NA
2016,"TOM",4,"coati",113,"127",127,5
2016,"TOM",5,"",NA,"",NA,NA
2016,"TOM",6,"",NA,"",NA,NA
2016,"DAV",1,"bluti",134,"147",148,2
2016,"DAV",2,"",NA,"",NA,NA
2016,"DAV",3,"",NA,"",NA,NA
2016,"DAV",4,"bluti",134,"147",148,4
2016,"DAV",5,"bluti",136,"150",150,6
2016,"DAV",6,"",NA,"",NA,NA
2016,"ART",1,"bluti",132,"147",148,7
2016,"ART",2,"bluti",138,"150",150,2
2016,"ART",3,"bluti",130,"144",144,3
2016,"ART",4,"bluti",140,"",NA,0
2016,"ART",5,"bluti",132,"",NA,0
2016,"ART",6,"bluti",132,"144",144,8
2016,"MUN",1,"bluti",137,"",NA,0
2016,"MUN",2,"bluti",133,"147",147,6
2016,"MUN",3,"bluti",139,"148",149,8
2016,"MUN",4,"",NA,"",NA,NA
2016,"MUN",5,"bluti",NA,"",NA,NA
2016,"MUN",6,"bluti",135,"146",147,10
2016,"FOU",1,"bluti",124,"137",138,4
2016,"FOU",2,"bluti",128,"142",142,7
2016,"FOU",3,"bluti",134,"145",146,3
2016,"FOU",4,"bluti",NA,"",NA,NA
2016,"FOU",5,"bluti",132,"144",144,8
2016,"FOU",6,"",NA,"",NA,NA
2016,"ALN",1,"",NA,"",NA,NA
2016,"ALN",2,"bluti",116,"130",130,6
2016,"ALN",3,"bluti",NA,"",NA,NA
2016,"ALN",4,"",NA,"",NA,NA
2016,"ALN",5,"bluti",126,"138",138,3
2016,"ALN",6,"bluti",132,"146",146,8
2016,"DEL",1,"bluti",125,"137",137,7
2016,"DEL",2,"bluti",131,"143",143,7
2016,"DEL",3,"bluti",133,"145",145,7
2016,"DEL",4,"bluti",133,"145",145,5
2016,"DEL",5,"bluti",129,"143",143,5
2016,"DEL",6,"bluti",135,"148",149,8
2016,"TAI",1,"bluti",124,"138",138,2
2016,"TAI",2,"bluti",122,"136",136,3
2016,"TAI",3,"bluti",122,"135",136,6
2016,"TAI",4,"bluti",128,"143",144,7
2016,"TAI",5,"bluti",122,"136",136,6
2016,"TAI",6,"bluti",126,"137",138,6
2016,"SPD",1,"bluti",140,"154",154,4
2016,"SPD",2,"",NA,"",NA,NA
2016,"SPD",3,"bluti",130,"144",144,6
2016,"SPD",4,"",NA,"",NA,NA
2016,"SPD",5,"",NA,"",NA,NA
2016,"SPD",6,"",NA,"",NA,NA
2016,"DOR",1,"",NA,"",NA,NA
2016,"DOR",2,"bluti",131,"144",145,1
2016,"DOR",3,"",NA,"",NA,NA
2016,"DOR",4,"",NA,"",NA,NA
2016,"DOR",5,"bluti",137,"149",149,3
2017,"EDI",1,"bluti",129,"143",143,0
2017,"EDI",2,"bluti",117,"133",133,6
2017,"EDI",3,"bluti",123,"133",133,9
2017,"EDI",4,"bluti",127,"141",141,0
2017,"EDI",5,"bluti",123,"136",137,8
2017,"EDI",6,"bluti",119,"131",131,8
2017,"EDI",7,"bluti",121,"134",135,8
2017,"EDI",8,"bluti",119,"137",137,0
2017,"RSY",1,"bluti",124,"142",142,0
2017,"RSY",2,"bluti",130,"134",134,7
2017,"RSY",3,"bluti",128,"136",136,5
2017,"RSY",4,"",NA,"",NA,NA
2017,"RSY",5,"bluti",124,"136",136,5
2017,"RSY",6,"bluti",122,"",NA,0
2017,"RSY",7,"",NA,"",NA,NA
2017,"RSY",8,"bluti",130,"144",144,3
2017,"FOF",1,"bluti",118,"132",132,8
2017,"FOF",2,"bluti",120,"132",132,5
2017,"FOF",3,"bluti",132,"144",144,3
2017,"FOF",4,"bluti",110,"129",130,7
2017,"FOF",5,"bluti",116,"124",124,10
2017,"FOF",6,"bluti",120,"132",132,7
2017,"FOF",7,"bluti",114,"127",128,7
2017,"FOF",8,"bluti",112,"122",122,8
2017,"BAD",1,"bluti",127,"138",139,6
2017,"BAD",2,"",NA,"",NA,NA
2017,"BAD",3,"bluti",127,"140",141,5
2017,"BAD",4,"",NA,"",NA,NA
2017,"BAD",5,"bluti",129,"141",141,7
2017,"BAD",6,"bluti",129,"141",141,6
2017,"LVN",1,"",NA,"",NA,NA
2017,"LVN",2,"bluti",132,"144",144,8
2017,"LVN",3,"",NA,"",NA,NA
2017,"LVN",4,"bluti",130,"142",142,5
2017,"LVN",5,"bluti",130,"143",144,4
2017,"LVN",6,"bluti",134,"147",148,5
2017,"LVN",7,"bluti",130,"142",142,6
2017,"LVN",8,"bluti",126,"141",142,5
2017,"DOW",1,"",NA,"",NA,NA
2017,"DOW",2,"",NA,"",NA,NA
2017,"DOW",3,"",NA,"",NA,NA
2017,"DOW",4,"bluti",131,"143",143,3
2017,"DOW",5,"bluti",131,"145",145,0
2017,"DOW",6,"bluti",131,"145",145,0
2017,"DOW",7,"bluti",131,"145",145,0
2017,"DOW",8,"bluti",129,"143",143,0
2017,"GLF",1,"bluti",127,"137",137,8
2017,"GLF",2,"",NA,"",NA,NA
2017,"GLF",3,"bluti",135,"143",143,0
2017,"GLF",4,"bluti",129,"147",147,0
2017,"GLF",5,"bluti",129,"144",145,0
2017,"GLF",6,"bluti",123,"141",141,6
2017,"GLF",7,"",NA,"",NA,NA
2017,"GLF",8,"bluti",127,"141",141,1
2017,"SER",1,"bluti",117,"127",127,8
2017,"SER",2,"bluti",121,"133",133,8
2017,"SER",3,"bluti",119,"133",133,7
2017,"SER",4,"bluti",123,"135",135,3
2017,"SER",5,"bluti",113,"123",123,9
2017,"SER",6,"bluti",123,"135",135,7
2017,"SER",7,"bluti",113,"128",129,7
2017,"SER",8,"bluti",121,"132",133,7
2017,"MCH",1,"",NA,"",NA,NA
2017,"MCH",2,"bluti",126,"140",140,5
2017,"MCH",3,"bluti",126,"136",136,5
2017,"MCH",4,"",NA,"",NA,NA
2017,"MCH",5,"",NA,"",NA,NA
2017,"MCH",6,"bluti",114,"128",128,10
2017,"PTH",1,"bluti",120,"136",136,9
2017,"PTH",2,"bluti",122,"132",132,10
2017,"PTH",3,"bluti",118,"128",128,3
2017,"PTH",4,"bluti",124,"135",136,8
2017,"PTH",5,"bluti",122,"136",136,2
2017,"PTH",6,"bluti",122,"136",136,9
2017,"PTH",7,"",NA,"",NA,NA
2017,"PTH",8,"bluti",126,"142",142,6
2017,"STY",1,"bluti",131,"143",143,5
2017,"STY",2,"",NA,"",NA,NA
2017,"STY",3,"bluti",123,"138",139,3
2017,"STY",4,"bluti",125,"139",139,5
2017,"STY",5,"bluti",125,"137",137,9
2017,"STY",6,"",NA,"",NA,NA
2017,"STY",7,"bluti",123,"133",133,10
2017,"STY",8,"bluti",127,"139",139,9
2017,"BIR",1,"bluti",134,"137",138,11
2017,"BIR",2,"bluti",130,"143",144,0
2017,"BIR",3,"bluti",128,"",NA,0
2017,"BIR",4,"",NA,"",NA,NA
2017,"BIR",5,"",NA,"",NA,NA
2017,"BIR",6,"bluti",126,"146",146,2
2017,"BIR",7,"",NA,"",NA,NA
2017,"BIR",8,"",NA,"",NA,NA
2017,"DUN",1,"",NA,"",NA,NA
2017,"DUN",2,"",NA,"",NA,NA
2017,"DUN",3,"bluti",129,"143",143,1
2017,"DUN",4,"",NA,"",NA,NA
2017,"DUN",5,"",NA,"",NA,NA
2017,"DUN",6,"bluti",131,"143",143,2
2017,"DUN",7,"bluti",131,"141",141,3
2017,"DUN",8,"",NA,"",NA,NA
2017,"BLG",1,"bluti",122,"136",136,4
2017,"BLG",2,"bluti",122,"127",128,6
2017,"BLG",3,"bluti",122,"136",136,8
2017,"BLG",4,"bluti",122,"",NA,0
2017,"BLG",5,"bluti",124,"136",136,3
2017,"BLG",6,"bluti",122,"137",138,11
2017,"BLG",7,"bluti",124,"136",136,5
2017,"BLG",8,"bluti",114,"134",134,6
2017,"PIT",1,"",NA,"",NA,NA
2017,"PIT",2,"bluti",129,"141",141,9
2017,"PIT",3,"bluti",131,"141",141,8
2017,"PIT",4,"bluti",131,"144",145,9
2017,"PIT",5,"bluti",131,"143",143,6
2017,"PIT",6,"bluti",127,"139",139,11
2017,"PIT",7,"",NA,"",NA,NA
2017,"PIT",8,"bluti",131,"143",143,7
2017,"KCK",1,"bluti",129,"141",141,6
2017,"KCK",2,"bluti",133,"145",145,5
2017,"KCK",3,"",NA,"",NA,NA
2017,"KCK",4,"",NA,"",NA,NA
2017,"KCK",5,"",NA,"",NA,NA
2017,"KCK",6,"",NA,"",NA,NA
2017,"KCK",7,"",NA,"",NA,NA
2017,"KCK",8,"bluti",131,"143",143,3
2017,"KCZ",1,"",NA,"",NA,NA
2017,"KCZ",2,"",NA,"",NA,NA
2017,"KCZ",3,"",NA,"",NA,NA
2017,"KCZ",4,"bluti",139,"143",143,8
2017,"KCZ",5,"bluti",131,"",NA,0
2017,"KCZ",6,"bluti",131,"143",143,-999
2017,"KCZ",7,"",NA,"",NA,NA
2017,"KCZ",8,"",NA,"",NA,NA
2017,"BLA",1,"bluti",126,"145",146,6
2017,"BLA",2,"bluti",130,"144",144,5
2017,"BLA",3,"",NA,"",NA,NA
2017,"BLA",4,"",NA,"",NA,NA
2017,"BLA",5,"bluti",134,"140",140,6
2017,"BLA",6,"",NA,"",NA,NA
2017,"BLA",7,"",NA,"",NA,NA
2017,"BLA",8,"",NA,"",NA,NA
2017,"CAL",1,"",NA,"",NA,NA
2017,"CAL",2,"bluti",135,"147",147,8
2017,"CAL",3,"",NA,"",NA,NA
2017,"CAL",4,"",NA,"",NA,NA
2017,"CAL",5,"",NA,"",NA,NA
2017,"CAL",6,"",NA,"",NA,NA
2017,"CAL",7,"bluti",137,"147",147,8
2017,"CAL",8,"",NA,"",NA,NA
2017,"DNM",1,"",NA,"",NA,NA
2017,"DNM",2,"",NA,"",NA,NA
2017,"DNM",3,"bluti",128,"144",144,8
2017,"DNM",4,"",NA,"",NA,NA
2017,"DNM",5,"",NA,"",NA,NA
2017,"DNM",6,"",NA,"",NA,NA
2017,"DNM",7,"bluti",136,"147",148,4
2017,"DNM",8,"",NA,"",NA,NA
2017,"DNC",1,"",NA,"",NA,NA
2017,"DNC",2,"bluti",132,"152",152,11
2017,"DNC",3,"",NA,"",NA,NA
2017,"DNC",4,"",NA,"",NA,NA
2017,"DNC",5,"",NA,"",NA,NA
2017,"DNC",6,"",NA,"",NA,NA
2017,"DNC",7,"bluti",130,"145",146,8
2017,"DNC",8,"",NA,"",NA,NA
2017,"DNS",1,"",NA,"",NA,NA
2017,"DNS",2,"",NA,"",NA,NA
2017,"DNS",3,"bluti",136,"151",152,5
2017,"DNS",4,"",NA,"",NA,NA
2017,"DLW",1,"bluti",143,"157",157,4
2017,"DLW",2,"",NA,"",NA,NA
2017,"DLW",3,"bluti",141,"153",153,8
2017,"DLW",4,"",NA,"",NA,NA
2017,"DLW",5,"",NA,"",NA,NA
2017,"DLW",6,"",NA,"",NA,NA
2017,"CRU",1,"bluti",129,"143",143,4
2017,"CRU",2,"",NA,"",NA,NA
2017,"CRU",3,"",NA,"",NA,NA
2017,"CRU",4,"",NA,"",NA,NA
2017,"CRU",5,"bluti",135,"",NA,0
2017,"CRU",6,"",NA,"",NA,NA
2017,"CRU",7,"",NA,"",NA,NA
2017,"CRU",8,"",NA,"",NA,NA
2017,"NEW",1,"bluti",126,"139",140,6
2017,"NEW",2,"",NA,"",NA,NA
2017,"NEW",3,"",NA,"",NA,NA
2017,"NEW",4,"",NA,"",NA,NA
2017,"NEW",5,"bluti",138,"152",152,6
2017,"NEW",6,"",NA,"",NA,NA
2017,"NEW",7,"bluti",124,"138",138,0
2017,"NEW",8,"bluti",136,"152",152,1
2017,"HWP",1,"",NA,"",NA,NA
2017,"HWP",2,"",NA,"",NA,NA
2017,"HWP",3,"",NA,"",NA,NA
2017,"HWP",4,"",NA,"",NA,NA
2017,"HWP",5,"",NA,"",NA,NA
2017,"HWP",6,"bluti",131,"143",143,8
2017,"HWP",7,"",NA,"",NA,NA
2017,"HWP",8,"",NA,"",NA,NA
2017,"INS",1,"",NA,"",NA,NA
2017,"INS",2,"",NA,"",NA,NA
2017,"INS",3,"bluti",130,"146",146,1
2017,"INS",4,"bluti",134,"144",144,5
2017,"INS",5,"",NA,"",NA,NA
2017,"INS",6,"",NA,"",NA,NA
2017,"INS",7,"bluti",134,"148",148,8
2017,"INS",8,"",NA,"",NA,NA
2017,"FSH",1,"",NA,"",NA,NA
2017,"FSH",2,"bluti",136,"154",154,5
2017,"FSH",3,"bluti",136,"147",148,5
2017,"FSH",4,"bluti",134,"156",156,8
2017,"FSH",5,"bluti",142,"148",148,3
2017,"FSH",6,"bluti",134,"149",150,4
2017,"FSH",7,"",NA,"",NA,NA
2017,"FSH",8,"bluti",136,"152",152,0
2017,"RTH",1,"bluti",132,"144",144,2
2017,"RTH",2,"",NA,"",NA,NA
2017,"RTH",3,"",NA,"",NA,NA
2017,"RTH",4,"",NA,"",NA,NA
2017,"RTH",5,"",NA,"",NA,NA
2017,"RTH",6,"bluti",132,"145",146,4
2017,"AVI",1,"",NA,"",NA,NA
2017,"AVI",2,"",NA,"",NA,NA
2017,"AVI",3,"bluti",135,"",NA,0
2017,"AVI",4,"bluti",133,"147",147,8
2017,"AVI",5,"",NA,"",NA,NA
2017,"AVI",6,"bluti",137,"149",149,7
2017,"AVI",7,"bluti",133,"144",145,9
2017,"AVI",8,"",NA,"",NA,NA
2017,"AVN",1,"",NA,"",NA,NA
2017,"AVN",2,"bluti",124,"142",142,10
2017,"AVN",3,"bluti",126,"140",140,9
2017,"AVN",4,"bluti",130,"138",138,5
2017,"AVN",5,"bluti",130,"142",142,9
2017,"AVN",6,"bluti",126,"141",142,7
2017,"AVN",7,"bluti",132,"146",146,8
2017,"AVN",8,"",NA,"",NA,NA
2017,"CAR",1,"",NA,"",NA,NA
2017,"CAR",2,"",NA,"",NA,NA
2017,"CAR",3,"bluti",132,"144",144,6
2017,"CAR",4,"",NA,"",NA,NA
2017,"CAR",5,"",NA,"",NA,NA
2017,"CAR",6,"bluti",136,"149",150,0
2017,"SLS",1,"bluti",144,"152",152,10
2017,"SLS",2,"bluti",138,"150",150,8
2017,"SLS",3,"",NA,"",NA,NA
2017,"SLS",4,"",NA,"",NA,NA
2017,"SLS",5,"",NA,"",NA,NA
2017,"SLS",6,"bluti",138,"156",156,10
2017,"SLS",7,"",NA,"",NA,NA
2017,"SLS",8,"",NA,"",NA,NA
2017,"TOM",1,"bluti",139,"151",151,8
2017,"TOM",2,"",NA,"",NA,NA
2017,"TOM",3,"",NA,"",NA,NA
2017,"TOM",4,"",NA,"",NA,NA
2017,"TOM",5,"coati",119,"129",129,NA
2017,"TOM",6,"bluti",141,"155",155,9
2017,"TOM",7,"",NA,"",NA,NA
2017,"TOM",8,"",NA,"",NA,NA
2017,"DAV",1,"bluti",129,"145",145,0
2017,"DAV",2,"bluti",141,"155",155,6
2017,"DAV",3,"bluti",139,"153",153,3
2017,"DAV",4,"bluti",131,"149",149,5
2017,"DAV",5,"bluti",133,"146",147,0
2017,"DAV",6,"bluti",NA,"",NA,NA
2017,"DAV",7,"",NA,"",NA,NA
2017,"DAV",8,"bluti",137,"145",145,0
2017,"MUN",1,"bluti",132,"142",142,2
2017,"MUN",2,"bluti",132,"143",144,3
2017,"MUN",3,"bluti",134,"146",146,3
2017,"MUN",4,"",NA,"",NA,NA
2017,"MUN",5,"bluti",136,"140",140,6
2017,"MUN",6,"",NA,"",NA,NA
2017,"MUN",7,"bluti",130,"150",150,0
2017,"MUN",8,"bluti",132,"149",150,2
2017,"ART",1,"bluti",129,"142",143,7
2017,"ART",2,"bluti",129,"143",143,8
2017,"ART",3,"bluti",129,"137",137,9
2017,"ART",4,"bluti",129,"139",139,7
2017,"ART",5,"bluti",125,"143",143,6
2017,"ART",6,"bluti",133,"",NA,0
2017,"ART",7,"",NA,"",NA,NA
2017,"ART",8,"bluti",127,"139",139,3
2017,"FOU",1,"bluti",119,"131",131,8
2017,"FOU",2,"bluti",135,"149",149,0
2017,"FOU",3,"bluti",125,"135",135,6
2017,"FOU",4,"bluti",121,"139",139,7
2017,"FOU",5,"bluti",125,"135",135,6
2017,"FOU",6,"bluti",123,"137",137,4
2017,"FOU",7,"",NA,"",NA,NA
2017,"FOU",8,"coati",125,"137",137,NA
2017,"ALN",1,"",NA,"",NA,NA
2017,"ALN",2,"",NA,"",NA,NA
2017,"ALN",3,"bluti",NA,"",NA,NA
2017,"ALN",4,"bluti",129,"145",145,2
2017,"ALN",5,"",NA,"",NA,NA
2017,"ALN",6,"bluti",137,"149",149,3
2017,"ALN",7,"",NA,"",NA,NA
2017,"ALN",8,"bluti",131,"145",145,3
2017,"DEL",1,"bluti",122,"136",136,5
2017,"DEL",2,"bluti",124,"134",134,7
2017,"DEL",3,"bluti",130,"142",142,2
2017,"DEL",4,"bluti",138,"",NA,0
2017,"DEL",5,"bluti",126,"142",142,5
2017,"DEL",6,"",NA,"",NA,NA
2017,"DEL",7,"",NA,"",NA,NA
2017,"DEL",8,"bluti",130,"140",140,7
2017,"TAI",1,"bluti",125,"142",143,0
2017,"TAI",2,"bluti",121,"135",135,5
2017,"TAI",3,"bluti",129,"143",143,0
2017,"TAI",4,"bluti",127,"139",139,4
2017,"TAI",5,"bluti",137,"151",151,4
2017,"TAI",6,"bluti",129,"143",143,4
2017,"OSP",1,"",NA,"",NA,NA
2017,"OSP",2,"",NA,"",NA,NA
2017,"OSP",3,"bluti",136,"152",152,3
2017,"OSP",4,"",NA,"",NA,NA
2017,"OSP",5,"",NA,"",NA,NA
2017,"OSP",6,"",NA,"",NA,NA
2017,"OSP",7,"bluti",128,"141",142,3
2017,"OSP",8,"bluti",142,"158",158,2
2017,"SPD",1,"bluti",138,"147",148,13
2017,"SPD",2,"",NA,"",NA,NA
2017,"SPD",3,"",NA,"",NA,NA
2017,"SPD",4,"bluti",130,"",NA,0
2017,"SPD",5,"",NA,"",NA,NA
2017,"SPD",6,"",NA,"",NA,NA
2017,"SPD",7,"bluti",132,"146",146,2
2017,"SPD",8,"bluti",132,"144",144,6
2017,"DOR",1,"bluti",NA,"",NA,0
2017,"DOR",2,"bluti",137,"151",151,5
2017,"DOR",3,"bluti",125,"145",145,5
2017,"DOR",4,"",NA,"",NA,NA
2017,"DOR",5,"",NA,"",NA,NA
2017,"DOR",6,"bluti",129,"139",139,1
2018,"EDI",1,"bluti",127,"137",137,10
2018,"EDI",2,"bluti",125,"140",141,10
2018,"EDI",3,"bluti",125,"142",143,7
2018,"EDI",4,"bluti",125,"139",139,6
2018,"EDI",5,"bluti",127,"138",139,2
2018,"EDI",6,"bluti",125,"137",137,9
2018,"EDI",7,"bluti",133,"",NA,0
2018,"EDI",8,"bluti",133,"145",145,10
2018,"RSY",1,"bluti",126,"140",140,7
2018,"RSY",2,"",NA,"",NA,NA
2018,"RSY",3,"",NA,"",NA,NA
2018,"RSY",4,"bluti",126,"140",140,6
2018,"RSY",5,"bluti",136,"148",148,0
2018,"RSY",6,"bluti",132,"144",144,7
2018,"RSY",7,"",NA,"",NA,NA
2018,"RSY",8,"bluti",130,"146",146,0
2018,"FOF",1,"bluti",134,"146",146,6
2018,"FOF",2,"bluti",140,"154",154,4
2018,"FOF",3,"bluti",126,"140",140,8
2018,"FOF",4,"bluti",126,"140",140,7
2018,"FOF",5,"bluti",128,"142",142,8
2018,"FOF",6,"bluti",128,"140",140,8
2018,"FOF",7,"",NA,"",NA,NA
2018,"FOF",8,"",NA,"",NA,NA
2018,"BAD",1,"bluti",133,"149",149,8
2018,"BAD",2,"",NA,"",NA,NA
2018,"BAD",3,"bluti",135,"144",145,9
2018,"BAD",4,"bluti",125,"141",141,5
2018,"BAD",5,"bluti",135,"149",149,4
2018,"BAD",6,"bluti",137,"149",149,7
2018,"LVN",1,"",NA,"",NA,NA
2018,"LVN",2,"bluti",132,"146",146,6
2018,"LVN",3,"bluti",126,"140",140,6
2018,"LVN",4,"bluti",132,"146",146,9
2018,"LVN",5,"",NA,"",NA,NA
2018,"LVN",6,"bluti",130,"144",144,7
2018,"LVN",7,"bluti",140,"150",150,6
2018,"LVN",8,"bluti",134,"147",148,8
2018,"DOW",1,"bluti",129,"143",143,6
2018,"DOW",2,"bluti",149,"163",163,3
2018,"DOW",3,"bluti",125,"143",145,11
2018,"DOW",4,"",NA,"",NA,NA
2018,"DOW",5,"bluti",129,"139",139,5
2018,"DOW",6,"bluti",127,"142",143,10
2018,"DOW",7,"bluti",127,"141",141,6
2018,"DOW",8,"bluti",127,"141",141,6
2018,"GLF",1,"bluti",137,"149",149,3
2018,"GLF",2,"bluti",125,"138",139,3
2018,"GLF",3,"bluti",135,"147",147,7
2018,"GLF",4,"bluti",129,"141",141,10
2018,"GLF",5,"bluti",125,"139",139,10
2018,"GLF",6,"bluti",137,"149",149,0
2018,"GLF",7,"bluti",135,"147",147,4
2018,"GLF",8,"bluti",127,"141",141,5
2018,"SER",1,"bluti",125,"139",139,8
2018,"SER",2,"bluti",119,"134",135,8
2018,"SER",3,"bluti",127,"139",139,8
2018,"SER",4,"bluti",135,"148",149,5
2018,"SER",5,"bluti",125,"140",141,2
2018,"SER",6,"bluti",125,"135",135,10
2018,"SER",7,"bluti",127,"137",137,11
2018,"SER",8,"bluti",119,"135",135,7
2018,"MCH",1,"bluti",130,"",NA,NA
2018,"MCH",2,"",NA,"",NA,NA
2018,"MCH",3,"bluti",128,"144",144,9
2018,"MCH",4,"bluti",130,"141",142,7
2018,"MCH",5,"",NA,"",NA,NA
2018,"MCH",6,"bluti",128,"140",140,9
2018,"PTH",1,"bluti",128,"140",140,7
2018,"PTH",2,"bluti",132,"146",146,5
2018,"PTH",3,"bluti",126,"138",138,10
2018,"PTH",4,"bluti",124,"139",140,10
2018,"PTH",5,"bluti",138,"151",152,3
2018,"PTH",6,"bluti",130,"140",140,9
2018,"PTH",7,"bluti",126,"143",144,7
2018,"PTH",8,"",NA,"",NA,NA
2018,"STY",1,"bluti",127,"136",137,6
2018,"STY",2,"",NA,"",NA,NA
2018,"STY",3,"bluti",127,"143",143,13
2018,"STY",4,"bluti",137,"151",151,3
2018,"STY",5,"bluti",123,"139",139,10
2018,"STY",6,"bluti",129,"141",141,9
2018,"STY",7,"bluti",131,"145",145,11
2018,"STY",8,"",NA,"",NA,NA
2018,"BIR",1,"",NA,"",NA,NA
2018,"BIR",2,"bluti",134,"146",146,11
2018,"BIR",3,"bluti",128,"",NA,NA
2018,"BIR",4,"bluti",130,"149",150,0
2018,"BIR",5,"bluti",136,"144",144,6
2018,"BIR",6,"",NA,"",NA,NA
2018,"BIR",7,"bluti",132,"146",146,8
2018,"BIR",8,"",NA,"",NA,NA
2018,"DUN",1,"bluti",139,"148",149,9
2018,"DUN",2,"",NA,"",NA,NA
2018,"DUN",3,"",NA,"",NA,NA
2018,"DUN",4,"bluti",135,"151",151,7
2018,"DUN",5,"",NA,"",NA,NA
2018,"DUN",6,"bluti",135,"147",147,6
2018,"DUN",7,"",NA,"",NA,NA
2018,"DUN",8,"",NA,"",NA,NA
2018,"BLG",1,"bluti",130,"140",140,9
2018,"BLG",2,"bluti",124,"140",140,0
2018,"BLG",3,"bluti",132,"146",146,6
2018,"BLG",4,"bluti",128,"140",140,10
2018,"BLG",5,"bluti",128,"142",142,9
2018,"BLG",6,"bluti",126,"142",142,9
2018,"BLG",7,"bluti",124,"138",138,6
2018,"BLG",8,"bluti",128,"140",140,5
2018,"PIT",1,"bluti",139,"149",149,9
2018,"PIT",2,"bluti",137,"153",153,3
2018,"PIT",3,"bluti",135,"151",151,9
2018,"PIT",4,"bluti",137,"146",147,9
2018,"PIT",5,"bluti",139,"153",153,0
2018,"PIT",6,"bluti",135,"148",149,9
2018,"PIT",7,"bluti",137,"151",151,9
2018,"PIT",8,"bluti",137,"150",151,8
2018,"KCK",1,"bluti",137,"150",151,10
2018,"KCK",2,"",NA,"",NA,NA
2018,"KCK",3,"bluti",137,"151",151,8
2018,"KCK",4,"",NA,"",NA,NA
2018,"KCK",5,"bluti",135,"148",149,-999
2018,"KCK",6,"bluti",135,"148",149,8
2018,"KCK",7,"",NA,"",NA,NA
2018,"KCK",8,"coati",135,"149",149,NA
2018,"KCZ",1,"",NA,"",NA,NA
2018,"KCZ",2,"",NA,"",NA,NA
2018,"KCZ",3,"",NA,"",NA,NA
2018,"KCZ",4,"",NA,"",NA,NA
2018,"KCZ",5,"bluti",137,"149",149,9
2018,"KCZ",6,"bluti",137,"151",151,9
2018,"KCZ",7,"",NA,"",NA,NA
2018,"KCZ",8,"bluti",137,"149",149,6
2018,"BLA",1,"",NA,"",NA,NA
2018,"BLA",2,"bluti",132,"148",148,8
2018,"BLA",3,"",NA,"",NA,NA
2018,"BLA",4,"bluti",136,"150",150,8
2018,"BLA",5,"",NA,"",NA,NA
2018,"BLA",6,"bluti",128,"142",142,6
2018,"BLA",7,"",NA,"",NA,NA
2018,"BLA",8,"bluti",126,"140",140,2
2018,"CAL",1,"",NA,"",NA,NA
2018,"CAL",2,"bluti",133,"144",145,8
2018,"CAL",3,"",NA,"",NA,NA
2018,"CAL",4,"",NA,"",NA,NA
2018,"CAL",5,"",NA,"",NA,NA
2018,"CAL",6,"",NA,"",NA,NA
2018,"CAL",7,"bluti",125,"138",139,9
2018,"CAL",8,"",NA,"",NA,NA
2018,"DNM",1,"bluti",126,"140",140,2
2018,"DNM",2,"",NA,"",NA,NA
2018,"DNM",3,"bluti",138,"152",152,0
2018,"DNM",4,"bluti",140,"150",150,8
2018,"DNM",5,"",NA,"",NA,NA
2018,"DNM",6,"",NA,"",NA,NA
2018,"DNM",7,"",NA,"",NA,NA
2018,"DNM",8,"bluti",136,"152",152,8
2018,"DNC",9,"bluti",142,"152",152,10
2018,"DNC",2,"",NA,"",NA,NA
2018,"DNC",3,"",NA,"",NA,NA
2018,"DNC",4,"",NA,"",NA,NA
2018,"DNC",5,"",NA,"",NA,NA
2018,"DNC",6,"",NA,"",NA,NA
2018,"DNC",7,"",NA,"",NA,NA
2018,"DNC",8,"",NA,"",NA,NA
2018,"DNS",1,"",NA,"",NA,NA
2018,"DNS",2,"coati",120,"< 136",136,NA
2018,"DNS",3,"",NA,"",NA,NA
2018,"DNS",4,"coati",NA,"136",136,NA
2018,"DLW",1,"",NA,"",NA,NA
2018,"DLW",2,"",NA,"",NA,NA
2018,"DLW",3,"",NA,"",NA,NA
2018,"DLW",4,"bluti",139,"151",151,8
2018,"DLW",5,"bluti",137,"149",149,7
2018,"DLW",6,"",NA,"",NA,NA
2018,"CRU",1,"",NA,"",NA,NA
2018,"CRU",2,"bluti",133,"141",141,7
2018,"CRU",3,"bluti",133,"147",147,4
2018,"CRU",4,"bluti",129,"147",147,5
2018,"CRU",5,"",NA,"",NA,NA
2018,"CRU",6,"",NA,"",NA,NA
2018,"CRU",7,"",NA,"",NA,NA
2018,"CRU",8,"",NA,"",NA,NA
2018,"NEW",1,"",NA,"",NA,NA
2018,"NEW",2,"bluti",134,"144",144,9
2018,"NEW",3,"",NA,"",NA,NA
2018,"NEW",4,"bluti",132,"146",146,5
2018,"NEW",5,"",NA,"",NA,NA
2018,"NEW",6,"",NA,"",NA,NA
2018,"NEW",7,"",NA,"",NA,NA
2018,"NEW",8,"bluti",132,"147",147,5
2018,"HWP",1,"bluti",129,"139",140,9
2018,"HWP",2,"",NA,"",NA,NA
2018,"HWP",3,"",NA,"",NA,NA
2018,"HWP",4,"",NA,"",NA,NA
2018,"HWP",5,"",NA,"",NA,NA
2018,"HWP",6,"bluti",127,"141",141,9
2018,"HWP",7,"bluti",147,"158",157,0
2018,"HWP",8,"bluti",131,"143",143,7
2018,"INS",1,"",NA,"",NA,NA
2018,"INS",2,"bluti",134,"148",148,7
2018,"INS",3,"",NA,"",NA,NA
